codigo,produto,saldo,unidade,preco_atacado,preco_varejo,fornecedor,categoria,imagem,catalogo
365,PREGO DE ACO COM CABECA 15X15M,"90,000",PC,4.94,0.0,KL VITORIA - COM. D,FERRAMENTAS,365_PREGO_DE_ACO_COM_CABECA_15X15MM_ANFIX.jpg,SIM
496,PRENDEDOR DE CARGA,"18,000",UN,24.99,0.0,,FERRAMENTAS,496_PRENDEDOR_DE_CARGA.jpeg,SIM
254,PROTETOR ELETRONICO 4 SAIDAS,"13,000",UN,23.28,0.0,,ELETRICA,254_PROTETOR_ELETRONICO_4_SAIDAS.jpeg,SIM
255,PROTETOR ELETRONICO 6 SAIDAS,"9,000",UN,25.66,0.0,,ELETRICA,255_PROTETOR_ELETRONICO_6 SAIDAS.jpeg,SIM
532,PULSEIRA MAGNETICA,"30,000",PC,38.13,0.0,KL VITORIA - COM. D,UTILIDADES,532_PULSEIRA_MAGNETICA.jpeg,SIM
579,RALO 9 3/4 INOX,"509,000",UN,2.15,0.0,,UTILIDADES,579_RALO 9 3_4 INOX.jpeg,SIM
452,RALO DE INOX PARA PIA 5CM,"216,000",UN,3.1,0.0,SETE MARES COMER,UTILIDADES,452_RALO_DE_INOX_PARA_PIA_5CM.jpeg,SIM
568,REBITADEIRA 9,"80,000",UN,22.5,0.0,SETE MARES COMER,FERRAMENTAS,568_REBITADEIRA 9.jpeg,SIM
562,REF 20005 JOGO DE CHAVES ALLEN HE,"58,000",UN,14.22,0.0,SETE MARES COMER,FERRAMENTAS,562_REF _20005_JOGO_DE_CHAVES_ALLEN_HEXAGONAL 1_5-2-2_5-3-4-5-6-8_10MM.jpeg,SIM
565,REF 20007 JOGO DE CHAVES CURTA,"70,000",UN,14.18,0.0,SETE MARES COMER,FERRAMENTAS,565_REF_20007_JOGO_DE_CHAVES_CURTA.jpeg,SIM
559,REF 50364 CHAVE PHILLIPS 3-16X4,"234,000",UN,6.7,0.0,SETE MARES COMER,FERRAMENTAS,559_REF _50364_CHAVE_PHILLIPS_3_16X4.jpeg,SIM
59,REF 10515 NIVEL P/ USO EM CONSTRUCA,"19,000",UN,11.2,0.0,SETE MARES COMER,FERRAMENTAS,59_REF_10515 NIVEL_USO_EM_CONSTRUCAO_CIVIL_30CM _NAVY.png,SIM
60,REF 10516 NIVEL P/ USO EM CONSTRUCA,"27,000",UN,12.64,0.0,SETE MARES COMER,FERRAMENTAS,60_REF_10516_NIVEL_P_USO_EM_CONSTRUCAO_CIVIL_40CM_NAVY.png,SIM
178,"REF 10525 CHAVE UNIVERSAL, MANUAL","113,000",UN,14.81,0.0,SETE MARES COMER,FERRAMENTAS,,SIM
57,REF 10613 TRENA 7 METRA-NAVY,"51,000",UN,16.42,0.0,SETE MARES COMER,FERRAMENTAS,57_REF 10613_TRENA_7_METRA_NAVY.jpg,SIM
191,REF 16021 TRENA METRICA 5M 5X25 M,"78,000",UN,10.8,0.0,SETE MARES COMER,FERRAMENTAS,191_REF_16021_TRENA_METRICA_5M_5X25_MM_EMBORRACHADA.jpg,SIM
58,REF 40037 FITA VEDA ROSCA 18X5M,"1436,000",UN,1.74,0.0,SETE MARES COMER,UTILIDADES,58_REF 40037_FITA_VEDA_ROSCA_18X5M.jpg,SIM
189,REF 50305 ROLO DE PLASTICO P/ PINTUR,"68,000",UN,8.34,0.0,SETE MARES COMER,UTILIDADES,189_REF 50305_ROLO_DE_PLASTICO_PINTURA.jpg,SIM
187,REF 50306 ROLO DE PLASTICO P/ PINTUR,"308,000",UN,4.96,0.0,SETE MARES COMER,UTILIDADES,187_REF 50306_ROLO_DE_PLASTICO_P_PINTURA_4_10CM.png,SIM
177,REF 50309 ALICATE DESENCAPADOR/CRIM,"9,000",UN,42.9,0.0,SETE MARES COMER,FERRAMENTAS,177_REF 50309_ALICATE_DESENCAPADOR_CRIMPADOR_DE_FIOS_AUTOMATICO.jpg,SIM
185,"REF 50326 LUVA DE PLASTICO (PU), P/ L","176,000",UN,4.36,0.0,SETE MARES COMER,UTILIDADES,185_REF_50326 LUVA_DE_PLASTICO_P_LIMPEZA_DE_USO_DOMESTICO.jpg,SIM
186,"REF 50334 LUVA DE PLASTICO (PU), P/ L","252,000",UN,4.36,0.0,SETE MARES COMER,UTILIDADES,186_REF 50334 _LUVA_DE_PLASTICO_PU_ P_LIMPEZA_DE_USO_DOMESTICO.jpg,SIM
190,REF 50341 ROLO DE PLASTICO P/ PINTUR,"-63,000",UN,12.99,0.0,SETE MARES COMER,UTILIDADES,190_REF_50341_ROLO_DE_PLASTICO_P_PINTURA_23CM.png,SIM
210,REF 5039 KIT TERMINAL ELETRICO,"91,000",CX,26.54,0.0,SETE MARES COMER,ELETRICA,210_REF 5039_KIT_TERMINAL_ELETRICO.jpg,SIM
188,REF 50504 LUVA DE MALHA DE PLASTIC,"128,000",UN,4.44,0.0,SETE MARES COMER,UTILIDADES,188_REF_50504_LUVA_DE_MALHA_DE_PLASTICO.jpg,SIM
194,REF 50537 KIT TERMINAL DE ANEL ISO,"92,000",CX,15.44,0.0,SETE MARES COMER,ELETRICA,194_REF 50537_KIT TERMINAL_DE_ANEL_ISOLADO.jpg,SIM
180,REF 50540 KIT TERMINAL TUBULAR EL,"44,000",CX,33.52,0.0,SETE MARES COMER,ELETRICA,180_REF50540_KIT_TERMINAL_TUBULA_ELETRICO.jpg,SIM
183,REF 50541 KIT TERMINAL ELETRICO OL,"194,000",CX,20.42,0.0,SETE MARES COMER,ELETRICA,183_REF50541_KIT_TERMINAL_ELETRICO_OLHAL_NAO_ISOLADO.jpg,SIM
181,REF 50542 KIT TERMINAL ELETRICO TI,"197,000",CX,20.42,0.0,SETE MARES COMER,ELETRICA,181_REF50542_KIT_TERMINAL_ELETRICO_TIPO_GARFO.jpg,SIM
447,REF 5055 CHAVE DE BIELA DE ABERTUR,"64,000",UN,13.94,0.0,SETE MARES COMER,FERRAMENTAS,,SIM
347,REF 88005 CANETA TESTE DETECTORA D,"36,000",UN,13.08,0.0,SETE MARES COMER,ELETRICA,347_REF88005_CANETA_TESTE_DETECTORA_DE_CORRENTE_ELETRICA.jpg,SIM
179,REF 88051 CHAVE MANDRIL METAL,"90,000",UN,27.48,0.0,SETE MARES COMER,FERRAMENTAS,179_REF_88051_CHAVE_MANDRIL_METAL.jpg,SIM
564,REF20008 JOGO DE CHAVES TORX MEDI,"60,000",UN,16.6,0.0,SETE MARES COMER,FERRAMENTAS,564_REF20008_JOGO_DE_CHAVES_TORX_MEDIA.jpeg,SIM
563,REF20009 JOGO DE CHAVES TORX LONG,"58,000",UN,18.72,0.0,SETE MARES COMER,FERRAMENTAS,563_REF20009_JOGO_DE-CHAVES_TORX_ONGA.jpeg,SIM
55,REF50365 CHAVE PHILLIPS 1-4X4,"240,000",UN,6.84,0.0,SETE MARES COMER,FERRAMENTAS,55_REF50365 CHAVE_PHILLIPS_1_4X4.jpg,SIM
56,REF50366 CHAVE PHILLIPS 1-4X6,"291,000",UN,7.48,0.0,SETE MARES COMER,FERRAMENTAS,56_REF50366_CHAVE_PHILLIPS_1_4X6.jpg,SIM
182,REF50543 KIT TERMINAL ELETRICO OL,"201,000",CX,22.26,0.0,SETE MARES COMER,ELETRICA,182_REF50543_KIT_TERMINAL_ELETRICO_OLHAL_E_TIPO_GARFO.jpg,SIM
556,REF67016 BICO EXTENSOR DE TORNEIR,"111,000",UN,4.6,0.0,SETE MARES COMER,HIDRAULICA,556_REF67016_BICO_EXTENSOR_DE_TORNEIRA_FLEXIVEL.jpeg,SIM
569,REF90010 BICO EXTENSOR DE TORNEIR,"112,000",UN,4.4,0.0,SETE MARES COMER,HIDRAULICA,569_REF90010_BICO_EXTENSOR_DE_TORNEIRA.jpeg,SIM
151,RESISTENCIA DUCHA C 220V 4000W (L,"641,000",UN,2.89,0.0,LUSTER IND DE MAT,ELETRICA,151_RESISTENCIA_DUCHA_C_220V_4000W_LUSTER.jpg,SIM
172,RESISTENCIA DUCHA C 5400 W 220 V (,"918,000",UN,4.16,0.0,LUSTER IND DE MAT,ELETRICA,,SIM
152,RESISTENCIA DUCHA C 5400 W 220 V~,"29,000",UN,4.44,0.0,LUSTER IND DE MAT,ELETRICA,152_RESISTENCIA_DUCHA_C_5400W_220 V.png,SIM
67,RESISTENCIA HS ADVANCED 7500 W,"12,000",UN,20.32,0.0,TECNO CORTE,ELETRICA,67_RESISTENCIA_HS_ADVANCED_7500W.jpg,SIM
71,RESISTENCIA HS BELLA ULTRA / BELL,"14,000",UN,18.16,0.0,TECNO CORTE,ELETRICA,71_RESISTENCIA_HS_BELLA_ULTRA_BELLA_DUCHA_6800W.jpg,SIM
65,RESISTENCIA HS DUCHINHA SS 5200 W,"21,000",UN,9.96,0.0,TECNO CORTE,ELETRICA,65_RESISTENCIA_HS_DUCHINHA_SS_5200W.jpg,SIM
68,RESISTENCIA HS FAMINHO 4T 6800 W,"-62,000",UN,15.99,0.0,TECNO CORTE,ELETRICA,68_RESISTENCIA_HS_FAMINHO_4T_6800W.png,SIM
70,RESISTENCIA HS GORDUCHA 3T 5400 W,"21,000",UN,12.8,0.0,TECNO CORTE,ELETRICA,70_RESISTENCIA_HS_GORDUCHA_3T_5400W.png,SIM
66,RESISTENCIA HS GORDUCHA 4T 5800 W,"49,000",UN,12.99,0.0,TECNO CORTE,ELETRICA,66_RESISTENCIA_HS_GORDUCHA_4T_5800W.jpg,SIM
69,RESISTENCIA HS MAXI DUCHA 5500 W (,"101,000",UN,14.99,0.0,TECNO CORTE,ELETRICA,,SIM
203,RESISTENCIA L&AMP;C BELLA ULTRA 4,"15,000",UN,43.99,0.0,AKL COM ELETRICA,ELETRICA,203_RESISTENCIA_L&C_BELLA_ULTRA_4T_6800W_220V_3065E_LORIZETE.jpg,SIM
204,RESISTENCIA L&AMP;C BELLO/MAXI U,"-73,000",UN,29.28,0.0,AKL COM ELETRICA,ELETRICA,,SIM
343,RESISTENCIA LOREN SHOWER TIPO LO,"3,000",UN,21.61,0.0,DIAMETALIC FERRA,ELETRICA,343_RESISTENCIA_LOREN_SHOWER_TIPO_LORENZ_7500W_220V_35A.jpg,SIM
288,RESISTENCIA LOREN ULTRA 200V 7500,"76,000",UN,43.99,0.0,,ELETRICA,288_RESISTENCIA_LOREN_ULTRA_200V_7500W.jpg,SIM
266,RESISTENCIA TIPO F 3 TEMPERATURAS-5,"29,000",UN,18.84,0.0,,ELETRICA,266_RESISTENCIA_TIPO_F 3_TEMPERATURAS_5400W_220V_26A.jpg,SIM
342,RESISTENCIA TIPO F. VIDA LOG.4T (HS),"-140,000",UN,21.15,0.0,DIAMETALIC FERRA,ELETRICA,342_RESISTENCIA_TIPOF_VIDA_LOG.4T_H__6800W_220V_32A.jpg,SIM
158,RESISTENCIA TIPO F4 TEMPERATURA 6,"18,000",UN,21.99,0.0,TECNO CORTE,ELETRICA,158_RESISTENCIA_TIPO_F4_TEMPERATURA_6800W_220V_32A_HS.jpg,SIM
319,SERRA COPO DE METAL C/ 6 PCS,"-6,000",UN,8.9,0.0,SETE MARES COMER,FERRAMENTAS,,SIM
200,SERRA DE MADEIRA TUNGSTENIO 110,"76,000",UN,17.99,0.0,STONE DIAMOND TO,FERRAMENTAS,200_SERRA_DE_MADEIRA_TUNGSTENIO_110X20MM.png,SIM
572,SERRA DE TUNGSTENIO 110X20MM,"100,000",UN,16.0,0.0,STONE DIAMOND TO,FERRAMENTAS,,SIM
197,"SERRA WIDEA 4.3/8""X1.2X24D","208,000",UN,8.9,0.0,STONE DIAMOND TO,FERRAMENTAS,197_SERRA WIDEA 4.3_8.jpg,SIM
360,"SILICONE ACETICO INCOLOR, 26OG","12,000",UN,15.76,0.0,KL VITORIA - COM. D,UTILIDADES,,SIM
469,SOQUETE BAKELITE COM RABICHO,"28,000",UN,1.89,0.0,APLASTEC,ELETRICA,,SIM
260,SOQUETE PORCELANA A GRANEL,"64,000",UN,3.82,0.0,,ELETRICA,,SIM
259,SOQUETE PORTA LAMPADA A GRANEL,"37,000",UN,5.24,0.0,,ELETRICA,259_SOQUETE_PORTA_LAMPADA_A_GRANEL.png,SIM
147,SQ ABRACADEIRA ALEMA 19-25MM,"0,000",PC,96.0,0.0,SQ COMERCIO E DIS,UTILIDADES,147_SQ_ABRACADEIRA_ALEMA_19_25MM.jpg,SIM
139,"SQ ABRACADEIRA DE NYLON 3,6X150","142,000",UN,5.6,0.0,SQ COMERCIO E DIS,UTILIDADES,139_SQ_ABRACADEIRA_DE_NYLON_3_6X150MM_PRETA.jpg,SIM
10,"SQ ABRACADEIRA DE NYLON 4,8X200","5,000",UN,9.76,0.0,SQ COMERCIO E DIS,UTILIDADES,10_SQ_ABRACADEIRA_DE_NYLON_4_8X200MM_PRETA.jpg,SIM
142,SQ ABRACADEIRA DE NYLON 4.8X250,"9,000",UN,11.08,0.0,SQ COMERCIO E DIS,UTILIDADES,142_SQ_ABRACADEIRA-DE-NYLON_4_8X250MM.jpg,SIM
26,SQ ABRACADEIRA DE NYLON 4.8X280,"31,000",UN,13.96,0.0,SQ COMERCIO E DIS,UTILIDADES,26_SQ ABRACADEIRA_DE_NYLON_4_8X280MM_BRANCA.jpg,SIM
18,SQ ABRACADEIRA DE NYLON 7.2*300,"3,000",UN,26.12,0.0,SQ COMERCIO E DIS,UTILIDADES,18_SQ_ABRACADEIRA_DE_NYLON_7.2_300MM.jpg,SIM
17,SQ ABRACADEIRA EM METAL ALEMA 1,"0,000",PC,88.0,0.0,SQ COMERCIO E DIS,UTILIDADES,17_SQ_ABRACADEIRA_EM_METAL_ALEMA_13X19MM.jpg,SIM
28,SQ ABRACADEIRA EM METAL C/ BORBO,"989,000",PC,108.0,0.0,SETE MARES COMER,UTILIDADES,28_SQ_ABRACADEIRA_EM_METAL_C_BORBOLETA_ALEMA_13X19MM.jpg,SIM
29,SQ BOMBA DE AR DE PE DE ALUMINIO,"24,000",UN,27.0,0.0,SETE MARES COMER,UTILIDADES,29_SQ BOMBA_DE_AR_DE_PE_DE_ALUMINIO.jpg,SIM
138,SQ CHAVE PARA MANDRIL 10-13MM*7,"241,000",UN,3.16,0.0,SQ COMERCIO E DIS,FERRAMENTAS,138_SQ_CHAVE_PARA_MANDRIL_10_13MM_7_5CM.jpeg,SIM
135,SQ COLA PARA PEGAR ROEDORES,"192,000",UN,2.68,0.0,SQ COMERCIO E DIS,UTILIDADES,135_SQ COLA_PARA_PEGAR_ROEDORES.jpg,SIM
34,SQ FITA ADESIVA DUPLA FACE,"3,000",UN,7.99,0.0,SQ COMERCIO E DIS,UTILIDADES,,SIM
33,"SQ FITA ADESIVA DUPLA FACE 2MX1,8","1,000",UN,5.56,0.0,SQ COMERCIO E DIS,UTILIDADES,,SIM
4,SQ JOGO DE CHAVE HEXAGONAL,"111,000",UN,4.77,0.0,SQ COMERCIO E DIS,FERRAMENTAS,4_SQ_JOGO_DE_CHAVE_HEXAGONAL.jpg,SIM
5,SQ JOGO DE CHAVE HEXAGONAL C/ 8,"91,000",UN,5.56,0.0,SQ COMERCIO E DIS,FERRAMENTAS,5_SQ_JOGO_DE_CHAVE_HEXAGONAL.jpg,SIM
25,SQ MACARICO A GAS RECARREGAVEL,"24,000",UN,23.72,0.0,SQ COMERCIO E DIS,FERRAMENTAS,25_SQ_MACARICO_A_GAS_RECARREGAVEL.jpg,SIM
137,SQ MULTIMETRO DIGITAL COM BIP,"27,000",UN,26.82,0.0,SQ COMERCIO E DIS,ELETRICA,137_SQ_MULTIMETRO_DIGITAL_COM_BIP.jpg,SIM
15,SQ PISTOLA DE COLA QUENTE,"81,000",UN,19.28,0.0,SQ COMERCIO E DIS,ELETRICA,15_SQ_PISTOLA_DE_COLA_QUENTE.jpg,SIM
27,SQ PISTOLA DE COLA QUENTE,"37,000",UN,26.56,0.0,SQ COMERCIO E DIS,ELETRICA,27_SQ_PISTOLA_DE_COLA_QUENTE.jpg,SIM
19,"SQ RALO DE PIA 5,4CM","0,000",UN,2.8,0.0,SQ COMERCIO E DIS,FERRAMENTAS,19_SQ_RALO_DE_PIA_5_4CM.jpg,SIM
30,"SQ RALO DE PIA EM METAL 7,CM","11,000",UN,3.44,0.0,SQ COMERCIO E DIS,FERRAMENTAS,30_SQ_RALO_DE_PIA_EM_METAL 7_CM.jpg,SIM
31,SQ RALO DE PIA EM METAL 9CM,"-7,000",UN,4.99,0.0,SQ COMERCIO E DIS,FERRAMENTAS,31_SQ RALO_DE_PIA_EM_METAL_9CM.jpg,SIM
6,SQ REBITADEIRA MANUAL EM METAL,"20,000",UN,24.96,0.0,SQ COMERCIO E DIS,FERRAMENTAS,6_SQ_REBITADEIRA_MANUAL_EM_METAL.jpg,SIM
62,SR0093 - ALICATE UNIVERSAL 8 4X12 (,"0,000",UN,25.99,0.0,STARTOOLS FERRA,FERRAMENTAS,62_SR0093_ALICATE_UNIVERSAL_8_4X12_(STARTOOLS).jpg,SIM
36,SR0094 - ALICATE BICO 6 4X12,"31,000",UN,18.43,0.0,STARTOOLS FERRA,FERRAMENTAS,36_SR0094_ALICATE_BICO_6_4X12.png,SIM
37,SR0095 - ALICATE CORTE 6 4X12 (STAR,"33,000",UN,23.66,0.0,STARTOOLS FERRA,FERRAMENTAS,37_SR0095_ALICATE_CORTE 6_4X12-(STARTOOLS).png,SIM
39,SR0116 - MARTELO MADEIRA PQ (STAR,"1,000",UN,25.68,0.0,STARTOOLS FERRA,FERRAMENTAS,39_ MARTELO_MADEIRA_PQ_STARTOOLS.jpg,SIM
40,SR0117 - MARTELO MADEIRA GD (STAR,"14,000",UN,22.32,0.0,STARTOOLS FERRA,FERRAMENTAS,40_SR0117_MARTELO_MADEIRA_GD_(STARTOOLS).jpg,SIM
42,SR0411 -MARTELO CABO CURTO EMBOR,"-3,000",UN,18.39,0.0,STARTOOLS FERRA,FERRAMENTAS,42_SR0411_MARTELO_CABO_CURTO_EMBORRACHADO_25 MM_15_7CM_STARTOOLS.jpg,SIM
533,SUPORTE PARA LIXA DE VELCRO 125M,"49,000",PC,12.0,0.0,KL VITORIA - COM. D,FERRAMENTAS,533_SUPORTE_PARA_LIXA_DE_VELCRO_125MMX M14.jpeg,SIM
405,SUPORTE PARA TV ULTRA NA CAIXA,"-10,000",UN,9.9,0.0,APLASTEC,UTILIDADES,,SIM
107,TALHADEIRA SDS 14 X 250 X 20MM (E,"0,000",UN,12.0,0.0,KL VITORIA - COM. D,FERRAMENTAS,107_TALHADEIRA_SDS_14 X 250 X 20MM_ESTREITA_MARCA ELITE.jpg,SIM
235,TALHADEIRA SDS 14X250X40MM LARG,"0,000",UN,17.99,0.0,KL VITORIA-COM.D,FERRAMENTAS,235_TALHADEIRA_SDS_14X250X40MM_LARGA.jpg,SIM
169,TOMADA DE SOBREPOR 10 A,"119,000",UN,2.89,0.0,LUSTER IND DE MAT,ELETRICA,169_TOMADA_DE_SOBREPOR_10A.jpg,SIM
156,TOMADA DE SOBREPOR 20 A,"154,000",UN,4.7,0.0,LUSTER IND DE MAT,ELETRICA,156_TOMADA_DE_SOBREPOR_20A.jpg,SIM
479,TOMADA DESMONTAVEL PINO FEMEA 2,"0,000",UN,2.75,0.0,APLASTEC,ELETRICA,,SIM
476,TOMADA DESMONTAVEL PINO FEMEA 2,"100,000",UN,4.99,0.0,APLASTEC,ELETRICA,,SIM
475,TOMADA DESMOTAVEL PINO FEMEA 2,"93,000",UN,4.26,0.0,APLASTEC,ELETRICA,,SIM
175,TOMADA FEMEA,"8,000",UN,2.61,0.0,LUSTER IND DE MAT,ELETRICA,175_TOMADA_FEMEA.jpg,SIM
155,TOMADA FÊMEA - PTO,"300,000",UN,2.61,0.0,LUSTER IND DE MAT,ELETRICA,155_TOMADA_FEMEA_PTO.png,SIM
253,TOMADA SLIM 10A 2P+T BRANCA A GR,"47,000",UN,3.04,0.0,,ELETRICA,253_TOMADA_SLIM_10A_2P+T_BRANCA_A_GRANEL.jpg,SIM
246,TOMADA SLIM 10A 2P+T PRETA A GRA,"48,000",UN,2.9,0.0,APLASTEC,ELETRICA,246_TOMADA_SLIM_10A_2P+T_PRETA_A_GRANEL.jpg,SIM
247,TOMADA SLIM 20A 2P+T PRETA A GRA,"24,000",UN,3.64,0.0,,ELETRICA,247_TOMADA_SLIM_20A_2P+T_PRETA_A_GRANEL.png,SIM
249,TOMADA SLIM 20A 2P+T PRETA A GRA,"34,000",UN,3.49,0.0,,ELETRICA,249_TOMADA_SLIM_20A_2P+T_PRETA_A_GRANEL.png,SIM
397,TRENA 10 METROS,"14,000",UN,19.8,0.0,SETE MARES COMER,FERRAMENTAS,397_TRENA_10_METROS.jpeg,SIM
400,TRENA 3 M X19MM,"63,000",UN,7.78,0.0,SETE MARES COMER,FERRAMENTAS,,SIM
362,"TRENA 5M X 25MM, ACO INOXIDAVEL,","4,000",UN,107.4,0.0,KL VITORIA - COM. D,FERRAMENTAS,,SIM
361,"TRENA 5M X 25MM,ACO INOXIDAVEL, M","4,000",UN,108.82,0.0,KL VITORIA - COM. D,FERRAMENTAS,,SIM
363,"TRENA 5MX25MM, ACO INOXIDAVEL, M","4,000",UN,124.36,0.0,KL VITORIA - COM. D,FERRAMENTAS,,SIM
381,TRENA MANUAL 5MX25MM LARANJA,"208,000",UN,10.8,0.0,SETE MARES COMER,FERRAMENTAS,381_TRENA MANUAL_5MX25MM_LARANJA.jpg,SIM
61,TRENA TRANSPARENTE 5M,"250,000",UN,10.8,0.0,SETE MARES COMER,FERRAMENTAS,61_TRENA TRANSPARENTE_5M.jpeg,SIM
225,V-12 (BRANCO) ADAPTADOR ARTICULAD,"26,000",UN,8.1,0.0,,ELETRICA,,SIM
